rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new,Home/Away,Win/Loss,Season,USU_rank,USU_team,USU_conf,USU_record,USU_adjoe,USU_oe Rank,USU_adjde,USU_de Rank,USU_barthag,USU_rank.1,USU_proj. W,USU_Proj. L,USU_Pro Con W,USU_Pro Con L,USU_Con Rec.,USU_sos,USU_ncsos,USU_consos,USU_Proj. SOS,USU_Proj. Noncon SOS,USU_Proj. Con SOS,USU_elite SOS,USU_elite noncon SOS,USU_Opp OE,USU_Opp DE,USU_Opp Proj. OE,USU_Opp Proj DE,USU_Con Adj OE,USU_Con Adj DE,USU_Qual O,USU_Qual D,USU_Qual Barthag,USU_Qual Games,USU_FUN,USU_ConPF,USU_ConPA,USU_ConPoss,USU_ConOE,USU_ConDE,USU_ConSOSRemain,USU_Conf Win%,USU_WAB,USU_WAB Rk,"USU_Fun Rk, adjt",USU_ new
226,Air Force,MWC,12-19,100.04740415068268,252,105.28998160921802,187,0.3572424711779103,226,12,19,6,12,6-12,0.508506490360263,0.3192754217568746,0.6224003360083932,0.508506490360263,0.3192754217568746,0.6224003360083932,0.8404334646012233,0.9260582776358096,105.34012208358072,103.51446457514665,105.34012208358072,103.51446457514665,102.4896357533996,105.78286459907818,95.3287664678531,109.94556746387993,0.1623945183996967,2,-0.0063274924191284,1204.0,1324.0,1206.9375,0.9975661540054892,1.096991352079126,0,0.3333333333333333,-11.833514324126927,241,182,65.64206222530777,H,W,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
73,Fresno St.,MWC,21-11,108.68096054144829,94,98.3612648147805,63,0.7590265113798634,73,21,11,11,7,11-7,0.4979012166128498,0.3300318617947024,0.5997169107807906,0.4979012166128498,0.3300318617947024,0.5997169107807906,0.8431792279494191,0.9104175815793348,105.6906807019118,104.2433134921325,105.6906807019118,104.2433134921325,109.61732356003012,99.6953218842318,111.80094836778908,102.9259526323884,0.7213499175532785,4,-0.0465941880561696,1357.0,1282.0,1252.4750000000004,1.083454759576039,1.0235733248168624,0,0.6111111111111112,-3.826722955240596,97,278,66.4966997602318,A,W,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
102,New Mexico,MWC,19-15,113.49349940836116,47,106.45870198408088,209,0.6760914009862226,102,19,15,12,6,12-6,0.5553407106155454,0.5065276770669318,0.5719828560543426,0.5553407106155454,0.5065276770669318,0.5719828560543426,0.8172794344443327,0.827266090759848,105.71247022436332,102.45885175680336,105.71247022436332,102.45885175680336,116.57171367857865,107.46367723935587,99.67525113820092,102.15367900635316,0.4298530765202525,6,-0.0264511995106146,1507.0,1418.0,1308.625,1.151590409781259,1.0835800936097049,0,0.6666666666666666,-6.1497129849497245,131,232,70.97181539772933,H,W,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
126,Wyoming,MWC,20-13,104.9165557708856,166,101.52117803045816,109,0.5934692549454106,126,20,13,10,8,10-8,0.5737325522639368,0.5330795031024148,0.6175673110311611,0.5737325522639368,0.5330795031024148,0.6175673110311611,0.7999677975170258,0.8158671101080095,107.2139891539568,103.04249761823004,107.2139891539568,103.04249761823004,105.2569600888682,101.1475629067418,109.3339658002146,111.08385773592164,0.4544763461938428,4,0.1038783335607286,1479.0,1472.0,1421.0875,1.0407522408014989,1.0358264357402345,0,0.5555555555555556,-3.77286351958281,95,7,73.29395287916334,A,L,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
56,Boise St.,MWC,23-9,109.4729636553314,83,96.62452023675608,40,0.8077907302991587,56,23,9,13,5,13-5,0.547029712111807,0.4538768176222404,0.5971051420602784,0.547029712111807,0.4538768176222404,0.5971051420602784,0.8241585536617648,0.8706744046021838,106.3838449651019,103.5491414202524,106.3838449651019,103.5491414202524,112.51207210022942,97.55153372108668,101.77340892896405,91.11045805884292,0.7812177635716328,2,0.0040950745262664,1425.0,1281.0,1279.9499999999998,1.113324739247627,1.000820344544709,0,0.7222222222222222,-0.3771410248402359,53,154,68.84054210797954,H,W,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
102,New Mexico,MWC,19-15,113.49349940836116,47,106.45870198408088,209,0.6760914009862226,102,19,15,12,6,12-6,0.5553407106155454,0.5065276770669318,0.5719828560543426,0.5553407106155454,0.5065276770669318,0.5719828560543426,0.8172794344443327,0.827266090759848,105.71247022436332,102.45885175680336,105.71247022436332,102.45885175680336,116.57171367857865,107.46367723935587,99.67525113820092,102.15367900635316,0.4298530765202525,6,-0.0264511995106146,1507.0,1418.0,1308.625,1.151590409781259,1.0835800936097049,0,0.6666666666666666,-6.1497129849497245,131,232,70.97181539772933,A,L,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
43,Nevada,MWC,29-8,119.1162881797042,13,103.02025389954326,142,0.841510229326341,43,29,8,15,3,15-3,0.6235909919274049,0.5887205767437199,0.5897403785023104,0.6235909919274049,0.5887205767437199,0.5897403785023104,0.7811412326166333,0.814104276060754,106.85050801601524,101.2115995213686,106.85050801601524,101.2115995213686,119.54767136153175,103.452718524576,117.51182674583814,105.2115631653228,0.7810005047323434,8,0.0852637262928485,1522.0,1346.0,1296.15,1.1742468078540294,1.0384600547776108,0,0.8333333333333334,2.492962172088659,25,22,69.50018645715987,H,L,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
226,Air Force,MWC,12-19,100.04740415068268,252,105.28998160921802,187,0.3572424711779103,226,12,19,6,12,6-12,0.508506490360263,0.3192754217568746,0.6224003360083932,0.508506490360263,0.3192754217568746,0.6224003360083932,0.8404334646012233,0.9260582776358096,105.34012208358072,103.51446457514665,105.34012208358072,103.51446457514665,102.4896357533996,105.78286459907818,95.3287664678531,109.94556746387993,0.1623945183996967,2,-0.0063274924191284,1204.0,1324.0,1206.9375,0.9975661540054892,1.096991352079126,0,0.3333333333333333,-11.833514324126927,241,182,65.64206222530777,A,L,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
295,San Jose St.,MWC,4-26,95.67587365243702,321,107.31180221856798,227,0.2108376856606657,295,4,26,1,17,1-17,0.5613283736818929,0.4477604186242762,0.6289454083981892,0.5613283736818929,0.4477604186242762,0.6289454083981892,0.8282680620135184,0.8940172998685615,107.0994838127265,103.46425190509814,107.0994838127265,103.46425190509814,96.7375668914886,108.05017547916438,101.88417136349383,110.28626417687175,0.2867355004110981,3,-0.0782119809132946,1175.0,1424.0,1256.5625,0.9350907734394428,1.1332504352151207,0,0.0555555555555555,-18.51228372533059,330,326,67.10845960635405,A,L,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
112,UNLV,MWC,20-13,110.74767885963747,70,104.49344459064989,170,0.6611663714098898,112,20,13,8,10,8-10,0.5456092763692016,0.4524498623991743,0.6134673019330317,0.5456092763692016,0.4524498623991743,0.6134673019330317,0.8269527069399616,0.8774039086806636,105.98033249404187,104.31161014719508,105.98033249404187,104.31161014719508,109.26174392618604,107.62593401343004,113.15286121488964,107.50291893096318,0.6431469294466418,3,0.0182912887300057,1397.0,1449.0,1312.0,1.0647865853658536,1.1044207317073171,0,0.4444444444444444,-4.81597657421574,112,128,72.62655207161437,H,W,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
113,Colorado,P12,17-15,105.04882580639634,157,99.35665849227594,76,0.6549018523460582,113,17,15,8,10,8-10,0.658454376788565,0.5445836798687954,0.7153558071713042,0.658454376788565,0.5445836798687954,0.7153558071713042,0.7632405692840304,0.8441058766687636,110.21479171464772,102.93798644788768,110.21479171464772,102.93798644788768,103.64815143254484,97.99984963557776,102.55029898076202,97.67359065533398,0.6365231460976009,7,0.0511306967029463,1221.0,1290.0,1230.8374999999996,0.9920074745853944,1.04806686504108,0,0.4444444444444444,-4.514751655454212,111,62,67.98076338246956,N,W,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
56,Boise St.,MWC,23-9,109.4729636553314,83,96.62452023675608,40,0.8077907302991587,56,23,9,13,5,13-5,0.547029712111807,0.4538768176222404,0.5971051420602784,0.547029712111807,0.4538768176222404,0.5971051420602784,0.8241585536617648,0.8706744046021838,106.3838449651019,103.5491414202524,106.3838449651019,103.5491414202524,112.51207210022942,97.55153372108668,101.77340892896405,91.11045805884292,0.7812177635716328,2,0.0040950745262664,1425.0,1281.0,1279.9499999999998,1.113324739247627,1.000820344544709,0,0.7222222222222222,-0.3771410248402359,53,154,68.84054210797954,N,W,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
102,New Mexico,MWC,19-15,113.49349940836116,47,106.45870198408088,209,0.6760914009862226,102,19,15,12,6,12-6,0.5553407106155454,0.5065276770669318,0.5719828560543426,0.5553407106155454,0.5065276770669318,0.5719828560543426,0.8172794344443327,0.827266090759848,105.71247022436332,102.45885175680336,105.71247022436332,102.45885175680336,116.57171367857865,107.46367723935587,99.67525113820092,102.15367900635316,0.4298530765202525,6,-0.0264511995106146,1507.0,1418.0,1308.625,1.151590409781259,1.0835800936097049,0,0.6666666666666666,-6.1497129849497245,131,232,70.97181539772933,N,L,2018,139,Utah St.,MWC,17-17,106.37887809387452,133,104.16968191517353,164,0.5600433619368348,139,17,17,8,10,8-10,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.5515341858085276,0.4573332961338902,0.6088569826011869,0.8105016520838253,0.8462907435330564,106.37614787324368,103.46058634365797,106.37614787324368,103.46058634365797,109.02032914579614,106.20662869400176,102.15034318634032,102.57557209988435,0.4880591333205451,4,0.0053270160615545,1304.0,1347.0,1225.425,1.064120611216517,1.0992104779974294,0,0.4444444444444444,-7.967558765633787,169,151,66.74202089090336
